RingNumber,IndividualID,GwasID,RoslinName
AR...22862,345892,572,Titan_0184_2309A_Visser_AR....22862_G09
AR...22863,353967,584,Titan_0185_2309A_Visser_AR....22863_F02
AR...28115,345986,750,Titan_0188_2309A_Visser_AR....28115_C03
AR...28138,345979,799,Titan_0187_2309A_Visser_AR....28138_G12
AR...28139,345969,800,Titan_0187_2309A_Visser_AR....28139_H12
AR...28140,345984,1042,Titan_0189_2309A_Visser_AR...28140_D05
AR...28153,345948,753,Titan_0188_2309A_Visser_AR....28153_E02
AR...28180,345939,779,Titan_0188_2309A_Visser_AR....28180_H01
AR...28181,345987,1008,Titan_0189_2309A_Visser_AR...28181_E05
AR...28183,345934,796,Titan_0188_2309A_Visser_AR....28183_A02
AR...28296,345915,130,Titan_0183_2309A_Visser_AR....28296_H08
AR...28339,346186,2854,Titan_0183_2309A_Visser_AR....28339_A08
AR...28373,346573,2855,Titan_0188_2309A_Visser_AR....28373_A01
AR...28399,346027,2853,Titan_0188_2309A_Visser_AR....28399_B01
AR...28428,345902,70,Titan_0183_2309A_Visser_AR....28428_H09
AR...28459,345896,56,Titan_0183_2309A_Visser_AR....28459_A09
AR...28514,345982,801,Titan_0188_2309A_Visser_AR....28514_C01
AR...28515,345943,774,Titan_0188_2309A_Visser_AR....28515_B02
AR...28537,346634,2857,Titan_0188_2309A_Visser_AR....28537_C07
AR...28558,345981,253,Titan_0183_2309A_Visser_AR....28558_H11
AR...28611,346662,2858,Titan_0188_2309A_Visser_AR....28611_F02
AR...28619,346615,2856,Titan_0185_2309A_Visser_AR....28619_H12
AR...28738,366365,804,Titan_0188_2309A_Visser_AR....28738_F01
AR...28739,355261,488,Titan_0183_2309A_Visser_AR....28739_A12
AR...28778,366401,146,Titan_0178_2309A_Visser_AR....28778_A07
AR...28801,366366,781,Titan_0188_2309A_Visser_AR....28801_G01
AR...28805,366412,795,Titan_0188_2309A_Visser_AR....28805_F03
AR...28819,366398,746,Titan_0188_2309A_Visser_AR....28819_G02
AR...28820,366395,739,Titan_0188_2309A_Visser_AR....28820_H02
AR...28827,366394,748,Titan_0188_2309A_Visser_AR....28827_A03
AR...28829,366410,751,Titan_0188_2309A_Visser_AR....28829_D03
AR...28916,366399,749,Titan_0188_2309A_Visser_AR....28916_B03
AR...28959,366380,775,Titan_0188_2309A_Visser_AR....28959_C02
AR...29248,344862,1002,Titan_0190_2309A_Visser_F...858668_D09
AR...29255,344870,997,Titan_0190_2309A_Visser_AR...30540_A09
AR...29257,344872,984,Titan_0190_2309A_Visser_AR...30099_B09
AR...29269,344839,978,Titan_0190_2309A_Visser_AL...61034_E09
AR...29300,343683,979,Titan_0190_2309A_Visser_AR...00130_F09
AR...29313,344914,1043,Titan_0189_2309A_Visser_AR...29313_H03
AR...29314,344915,1070,Titan_0189_2309A_Visser_AR...29314_A04
AR...29317,344918,1044,Titan_0189_2309A_Visser_AR...29317_B04
AR...29319,344932,1045,Titan_0189_2309A_Visser_AR...29319_C04
AR...29326,344939,1046,Titan_0189_2309A_Visser_AR...29326_D04
AR...29327,344940,1047,Titan_0189_2309A_Visser_AR...29327_E04
AR...29329,344942,1057,Titan_0189_2309A_Visser_AR...29329_F04
AR...29333,344946,1049,Titan_0189_2309A_Visser_AR...29333_G04
AR...29347,350866,870,Titan_0191_2309A_Visser_AR...00451_E03
AR...29348,350867,1041,Titan_0189_2309A_Visser_AR...29348_H04
AR...29350,350860,871,Titan_0191_2309A_Visser_AR...22032_F03
AR...29357,350862,848,Titan_0191_2309A_Visser_AK...71299_G03
AR...29358,351741,846,Titan_0191_2309A_Visser_AR...00540_H03
AR...29361,351744,863,Titan_0191_2309A_Visser_AR...00541_A04
AR...29376,352637,702,Titan_0187_2309A_Visser_AR....29376_B05
AR...29378,351763,851,Titan_0191_2309A_Visser_AR...00543_B04
AR...29385,351783,717,Titan_0187_2309A_Visser_AR....29385_A09
AR...29386,351788,538,Titan_0187_2309A_Visser_AR....29386_A01
AR...29389,351775,626,Titan_0191_2309A_Visser_AJ...78357_G07
AR...29390,351782,173,Titan_0180_2309A_Visser_AR....29390_E07
AR...29391,351765,625,Titan_0191_2309A_Visser_AK...75041_H07
AR...29393,351768,634,Titan_0191_2309A_Visser_AR...00545_A08
AR...29395,351790,987,Titan_0191_2309A_Visser_AR...00550_B08
AR...29397,351773,790,Titan_0191_2309A_Visser_AR...09300_C08
AR...29398,351769,1025,Titan_0191_2309A_Visser_AJ...79072_D08
AR...29399,351767,823,Titan_0191_2309A_Visser_AJ...79936_E08
AR...29400,351764,622,Titan_0191_2309A_Visser_AJ...79937_F08
AR...29452,344978,1074,Titan_0189_2309A_Visser_AR...29452_A05
AR...29503,377498,105,Titan_0184_2309A_Visser_AR....29503_F03
AR...29506,377503,106,Titan_0184_2309A_Visser_AR....29506_G03
AR...29517,377485,107,Titan_0184_2309A_Visser_AR....29517_H03
AR...29518,377491,537,Titan_0182_2309A_Visser_AR....29518_C10
AR...29521,377532,74,Titan_0182_2309A_Visser_AR....29521_F12
AR...29703,352990,549,Titan_0185_2309A_Visser_AR....29703_E11
AR...29723,353019,563,Titan_0187_2309A_Visser_AR....29723_B01
AR...29749,353059,564,Titan_0187_2309A_Visser_AR....29749_C01
AR...29761,353072,539,Titan_0187_2309A_Visser_AR....29761_D01
AR...29842,359779,680,Titan_0187_2309A_Visser_AR....29842_C05
AR...29847,359782,697,Titan_0187_2309A_Visser_AR....29847_D05
AR...29849,359786,695,Titan_0187_2309A_Visser_AR....29849_E05
AR...29894,377599,174,Titan_0180_2309A_Visser_AR....29894_F07
AR...29960,353184,1056,Titan_0191_2309A_Visser_AR...01622_B03
AR...30003,351922,2876,Titan_0191_2309A_Visser_AR...00527_E06
AR...30007,351926,2877,Titan_0191_2309A_Visser_AR...00529_F06
AR...30008,351927,2875,Titan_0191_2309A_Visser_AR...00530_G06
AR...30009,351928,2874,Titan_0191_2309A_Visser_AR...00531_H06
AR...30012,351776,623,Titan_0191_2309A_Visser_AJ...79966_G08
AR...30016,351860,3110,Titan_0191_2309A_Visser_AR...00536_A07
AR...30050,352115,2882,Titan_0191_2309A_Visser_AR...00539_B07
AR...30068,351896,3111,Titan_0191_2309A_Visser_AL...61047_G05
AR...30099,352031,2878,Titan_0191_2309A_Visser_AR...29257_B09
AR...30135,351787,624,Titan_0191_2309A_Visser_AR...29252_H08
AR...30149,351841,3109,Titan_0187_2309A_Visser_AR....30149_G07
AR...30160,352255,2871,Titan_0191_2309A_Visser_AG...63583_E05
AR...30161,352256,2873,Titan_0187_2309A_Visser_AR....30161_H09
AR...30168,352263,2872,Titan_0191_2309A_Visser_AJ...76626_F05
AR...30208,352225,2870,Titan_0191_2309A_Visser_AR...00395_D06
AR...30240,352058,2879,Titan_0180_2309A_Visser_AR....30240_H10
AR...30286,352201,2884,Titan_0191_2309A_Visser_AR...00510_H05
AR...30348,352096,2881,Titan_0184_2309A_Visser_AR....30348_A04
AR...30352,352100,2880,Titan_0191_2309A_Visser_AR...00554_B06
AR...30367,352180,2883,Titan_0191_2309A_Visser_AK...72956_C06
AR...30457,352386,3112,Titan_0191_2309A_Visser_AR...00519_A06
AR...30526,353785,847,Titan_0191_2309A_Visser_AR...01302_H04
AR...30540,352612,2885,Titan_0191_2309A_Visser_AR...29255_A09
AR...30550,353787,540,Titan_0187_2309A_Visser_AR....30550_E01
AR...30561,353798,184,Titan_0180_2309A_Visser_AR....30561_G07
AR...30562,353799,842,Titan_0191_2309A_Visser_AR...01573_C04
AR...30611,353887,866,Titan_0191_2309A_Visser_AR...00107_D04
AR...30615,353891,844,Titan_0191_2309A_Visser_AR...00429_E04
AR...30619,353895,568,Titan_0185_2309A_Visser_AR....30619_G12
AR...30641,353938,845,Titan_0191_2309A_Visser_AU...90076_F04
AR...30656,353953,855,Titan_0191_2309A_Visser_AR...00460_G04
AR...30669,354042,849,Titan_0191_2309A_Visser_AR...00110_B05
AR...30681,354054,850,Titan_0191_2309A_Visser_AR...00336_C05
AR...30730,357294,550,Titan_0185_2309A_Visser_AR....30730_F11
AR...30734,357298,561,Titan_0185_2309A_Visser_AR....30734_G11
AR...30740,356831,718,Titan_0187_2309A_Visser_AR....30740_B09
AR...30743,357312,546,Titan_0185_2309A_Visser_AR....30743_H11
AR...30750,357318,548,Titan_0185_2309A_Visser_AR....30750_A12
AR...30762,356833,735,Titan_0187_2309A_Visser_AR....30762_C10
AR...30765,356834,565,Titan_0185_2309A_Visser_AR....30765_B12
AR...30768,357323,652,Titan_0185_2309A_Visser_AR....30768_C05
AR...30770,357325,176,Titan_0180_2309A_Visser_AR....30770_A08
AR...30771,357326,566,Titan_0185_2309A_Visser_AR....30771_C12
AR...30778,357346,541,Titan_0187_2309A_Visser_AR....30778_F01
AR...30782,357892,728,Titan_0187_2309A_Visser_AR....30782_B04
AR...30783,356835,705,Titan_0187_2309A_Visser_AR....30783_E09
AR...30787,357926,730,Titan_0187_2309A_Visser_AR....30787_D04
AR...30789,356836,709,Titan_0187_2309A_Visser_AR....30789_H07
AR...30790,357896,542,Titan_0187_2309A_Visser_AR....30790_G01
AR...30792,356837,721,Titan_0187_2309A_Visser_AR....30792_F09
AR...30793,356838,710,Titan_0187_2309A_Visser_AR....30793_A08
AR...30794,356839,543,Titan_0187_2309A_Visser_AR....30794_H01
AR...30795,356840,715,Titan_0187_2309A_Visser_AR....30795_F08
AR...30798,357898,553,Titan_0187_2309A_Visser_AR....30798_A02
AR...30800,357894,829,Titan_0189_2309A_Visser_AR...30800_H10
AR...30810,357329,1053,Titan_0191_2309A_Visser_AR...22425_D05
AR...30813,359761,722,Titan_0187_2309A_Visser_AR....30813_E04
AR...30815,359764,677,Titan_0187_2309A_Visser_AR....30815_F04
AR...30818,356841,493,Titan_0187_2309A_Visser_AR....30818_C08
AR...30819,356842,736,Titan_0187_2309A_Visser_AR....30819_D10
AR...30822,357827,645,Titan_0187_2309A_Visser_AR....30822_C02
AR...30826,357953,763,Titan_0187_2309A_Visser_AR....30826_D02
AR...30829,357954,684,Titan_0187_2309A_Visser_AR....30829_E02
AR...30859,357338,675,Titan_0187_2309A_Visser_AR....30859_G04
AR...30861,359766,725,Titan_0187_2309A_Visser_AR....30861_H04
AR...30864,359769,701,Titan_0187_2309A_Visser_AR....30864_A05
AR...30881,359794,673,Titan_0187_2309A_Visser_AR....30881_F05
AR...30882,359790,674,Titan_0187_2309A_Visser_AR....30882_G05
AR...30887,359999,2909,Titan_0180_2309A_Visser_AR....30887_H07
AR...30925,357955,685,Titan_0187_2309A_Visser_AR....30925_F02
AR...30926,356847,711,Titan_0187_2309A_Visser_AR....30926_B08
AR...30931,357876,686,Titan_0187_2309A_Visser_AR....30931_G02
AR...30932,357881,706,Titan_0187_2309A_Visser_AR....30932_H02
AR...30934,357822,731,Titan_0187_2309A_Visser_AR....30934_A03
AR...30935,356848,703,Titan_0187_2309A_Visser_AR....30935_B03
AR...30937,357811,724,Titan_0187_2309A_Visser_AR....30937_C03
AR...30938,356849,732,Titan_0187_2309A_Visser_AR....30938_D03
AR...30939,356850,719,Titan_0187_2309A_Visser_AR....30939_C09
AR...30940,356851,726,Titan_0187_2309A_Visser_AR....30940_E03
AR...30941,356852,683,Titan_0187_2309A_Visser_AR....30941_F03
AR...30942,357804,682,Titan_0187_2309A_Visser_AR....30942_H05
AR...30943,357847,676,Titan_0187_2309A_Visser_AR....30943_A06
AR...30957,366227,700,Titan_0187_2309A_Visser_AR....30957_B06
AR...30960,377345,653,Titan_0185_2309A_Visser_AR....30960_D05
AR...30961,370503,891,Titan_0181_2309A_Visser_AR....30961_D02
AR...30962,377493,589,Titan_0185_2309A_Visser_AR....30962_E05
AR...30967,377445,554,Titan_0185_2309A_Visser_AR....30967_F05
AR...30968,377606,168,Titan_0180_2309A_Visser_AR....30968_B08
AR...30969,377480,611,Titan_0185_2309A_Visser_AR....30969_G05
AR...30970,377429,638,Titan_0185_2309A_Visser_AR....30970_H05
AR...30972,377574,556,Titan_0185_2309A_Visser_AR....30972_A06
AR...30975,377615,557,Titan_0185_2309A_Visser_AR....30975_B06
AR...30977,377586,558,Titan_0185_2309A_Visser_AR....30977_C06
AR...30978,377512,559,Titan_0185_2309A_Visser_AR....30978_D06
AR...30980,377605,178,Titan_0180_2309A_Visser_AR....30980_C08
AR...30981,377579,560,Titan_0185_2309A_Visser_AR....30981_E06
AR...30982,377595,570,Titan_0185_2309A_Visser_AR....30982_F06
AR...30983,377604,562,Titan_0185_2309A_Visser_AR....30983_G06
AR...30984,377594,646,Titan_0185_2309A_Visser_AR....30984_H06
AR...30986,377601,507,Titan_0182_2309A_Visser_AR....30986_E10
AR...30987,377578,654,Titan_0185_2309A_Visser_AR....30987_A07
AR...30989,377580,544,Titan_0185_2309A_Visser_AR....30989_B07
AR...30990,377486,662,Titan_0185_2309A_Visser_AR....30990_C07
AR...30992,377608,640,Titan_0185_2309A_Visser_AR....30992_D07
AR...30993,377612,641,Titan_0185_2309A_Visser_AR....30993_E07
AR...30994,377609,642,Titan_0185_2309A_Visser_AR....30994_F07
AR...30996,377489,191,Titan_0180_2309A_Visser_AR....30996_D08
AR...30997,377603,643,Titan_0185_2309A_Visser_AR....30997_G07
AR...30998,377505,190,Titan_0180_2309A_Visser_AR....30998_E08
AR...30999,377611,33,Titan_0182_2309A_Visser_AR....30999_C12
AR...31000,377618,644,Titan_0185_2309A_Visser_AR....31000_H07
AR...34038,412602,171,Titan_0180_2309A_Visser_AR....34038_F08
AR...39008,348765,3103,Titan_0184_2309A_Visser_AR....39008_H09
AR...39082,346961,1066,Titan_0189_2309A_Visser_AR...39082_G06
AR...39160,347370,2863,Titan_0181_2309A_Visser_AR....39160_D08
AR...39185,347080,3104,Titan_0188_2309A_Visser_AR....39185_D07
AR...39203,346909,694,Titan_0188_2309A_Visser_AR....39203_E07
AR...39204,346896,872,Titan_0189_2309A_Visser_AR...39204_F09
AR...39206,346976,810,Titan_0189_2309A_Visser_AR...39206_F11
AR...39218,346930,1009,Titan_0188_2309A_Visser_AR....39218_D10
AR...39225,346923,1064,Titan_0189_2309A_Visser_AR...39225_D06
AR...39267,348505,3108,Titan_0188_2309A_Visser_AR....39267_E10
AR...39280,346986,816,Titan_0189_2309A_Visser_AR...39280_G07
AR...39282,346990,817,Titan_0189_2309A_Visser_AR...39282_H07
AR...39284,346988,818,Titan_0189_2309A_Visser_AR...39284_A08
AR...39368,347419,2864,Titan_0188_2309A_Visser_AR....39368_F07
AR...39383,346910,867,Titan_0189_2309A_Visser_AR...39383_E12
AR...39428,347006,1026,Titan_0189_2309A_Visser_AR...39428_F12
AR...39437,347245,2868,Titan_0188_2309A_Visser_AR....39437_F10
AR...39439,349056,2865,Titan_0181_2309A_Visser_AR....39439_E08
AR...39534,348745,2866,Titan_0188_2309A_Visser_AR....39534_G10
AR...39536,347021,1020,Titan_0189_2309A_Visser_AR...39536_E06
AR...39559,347707,3105,Titan_0202_2309A_Visser_AR...39559_D04
AR...39649,353859,1019,Titan_0188_2309A_Visser_AR....39649_H10
AR...39735,347201,2862,Titan_0188_2309A_Visser_AR....39735_G07
AR...39746,347019,1061,Titan_0189_2309A_Visser_AR...39746_A06
AR...39778,347039,889,Titan_0181_2309A_Visser_AR....39778_E02
AR...39780,347053,778,Titan_0188_2309A_Visser_AR....39780_H07
AR...39983,354011,569,Titan_0184_2309A_Visser_AR....39983_B10
AR...39985,360501,690,Titan_0188_2309A_Visser_AR....39985_E08
AR...40004,346997,590,Titan_0184_2309A_Visser_AR....40004_C10
AR...40015,346902,819,Titan_0189_2309A_Visser_AR...40015_B08
AR...40027,346940,254,Titan_0179_2309A_Visser_AR....40027_H03
AR...40029,346916,820,Titan_0189_2309A_Visser_AR...40029_C08
AR...40030,346935,783,Titan_0188_2309A_Visser_AR....40030_F08
AR...40044,347000,840,Titan_0189_2309A_Visser_AR...40044_D08
AR...40047,346900,865,Titan_0189_2309A_Visser_AR...40047_E08
AR...40049,346943,837,Titan_0189_2309A_Visser_AR...40049_G12
AR...40059,360488,893,Titan_0181_2309A_Visser_AR....40059_F02
AR...40081,360497,776,Titan_0188_2309A_Visser_AR....40081_G08
AR...40082,360533,58,Titan_0179_2309A_Visser_AR....40082_E01
AR...40098,360495,784,Titan_0188_2309A_Visser_AR....40098_H08
AR...40150,402997,36,Titan_0179_2309A_Visser_AR....40150_F01
AR...40152,354004,504,Titan_0182_2309A_Visser_AR....40152_D01
AR...40154,360540,1011,Titan_0188_2309A_Visser_AR....40154_A11
AR...40156,354003,785,Titan_0188_2309A_Visser_AR....40156_A09
AR...40157,354002,786,Titan_0188_2309A_Visser_AR....40157_B09
AR...40160,353999,787,Titan_0188_2309A_Visser_AR....40160_C09
AR...40163,354005,1016,Titan_0188_2309A_Visser_AR....40163_B11
AR...40166,354008,598,Titan_0184_2309A_Visser_AR....40166_D10
AR...40183,360552,1012,Titan_0188_2309A_Visser_AR....40183_C11
AR...40185,360504,723,Titan_0188_2309A_Visser_AR....40185_D09
AR...40186,360612,592,Titan_0184_2309A_Visser_AR....40186_E10
AR...40248,346998,811,Titan_0189_2309A_Visser_AR...40248_G11
AR...40282,353969,1013,Titan_0188_2309A_Visser_AR....40282_D11
AR...40283,353970,551,Titan_0184_2309A_Visser_AR....40283_F10
AR...40284,353971,255,Titan_0179_2309A_Visser_AR....40284_A04
AR...40286,353973,678,Titan_0188_2309A_Visser_AR....40286_E09
AR...40287,354017,745,Titan_0188_2309A_Visser_AR....40287_F09
AR...40288,360585,1023,Titan_0188_2309A_Visser_AR....40288_E11
AR...40299,360596,594,Titan_0184_2309A_Visser_AR....40299_G10
AR...40401,348368,3107,Titan_0181_2309A_Visser_AR....40401_F08
AR...40885,356855,734,Titan_0187_2309A_Visser_AR....40885_A10
AR...40886,363291,727,Titan_0187_2309A_Visser_AR....40886_G03
AR...40894,356857,737,Titan_0187_2309A_Visser_AR....40894_E10
AR...40898,356861,508,Titan_0182_2309A_Visser_AR....40898_F10
AR...41125,356863,716,Titan_0187_2309A_Visser_AR....41125_G08
AR...41176,359562,2906,Titan_0187_2309A_Visser_AR....41176_H03
AR...44001,345301,1027,Titan_0191_2309A_Visser_AR...00463_A02
AR...44002,345289,1072,Titan_0189_2309A_Visser_AR...44002_B03
AR...44037,345327,2843,Titan_0189_2309A_Visser_AR...44037_A01
AR...44052,345285,585,Titan_0185_2309A_Visser_AR....44052_G02
AR...44053,345299,1073,Titan_0189_2309A_Visser_AR...44053_C03
AR...44055,345415,2846,Titan_0187_2309A_Visser_AR....44055_E11
AR...44100,345302,116,Titan_0183_2309A_Visser_AR....44100_C03
AR...44113,345471,2849,Titan_0189_2309A_Visser_AR...44113_G01
AR...44124,345534,3100,Titan_0185_2309A_Visser_AR....44124_H02
AR...44137,345311,707,Titan_0187_2309A_Visser_AR....44137_F11
AR...44192,345295,689,Titan_0185_2309A_Visser_AR....44192_B03
AR...44193,345305,1037,Titan_0189_2309A_Visser_AR...44193_H01
AR...44210,354462,1024,Titan_0188_2309A_Visser_AR....44210_F12
AR...44211,354450,755,Titan_0185_2309A_Visser_AR....44211_C03
AR...44213,354449,52,Titan_0183_2309A_Visser_AR....44213_D03
AR...44223,354471,656,Titan_0185_2309A_Visser_AR....44223_D03
AR...44225,354468,1034,Titan_0189_2309A_Visser_AR...44225_B01
AR...44226,354466,1035,Titan_0189_2309A_Visser_AR...44226_C01
AR...44229,354472,1039,Titan_0189_2309A_Visser_AR...44229_D01
AR...44273,345776,3158,Titan_0179_2309A_Visser_AR....44273_H11
AR...44291,345770,3157,Titan_0188_2309A_Visser_AR....44291_G12
AR...44300,345294,1028,Titan_0191_2309A_Visser_AR...00501_B02
AR...44311,345292,1029,Titan_0191_2309A_Visser_AR...00654_C02
AR...44315,345570,2844,Titan_0183_2309A_Visser_AR....44315_E03
AR...44328,345647,2847,Titan_0187_2309A_Visser_AR....44328_G11
AR...44330,345649,2848,Titan_0183_2309A_Visser_AR....44330_F03
AR...44342,345700,2845,Titan_0189_2309A_Visser_AR...44342_A02
AR...44349,345726,3156,Titan_0187_2309A_Visser_AR....44349_H11
AR...44354,345855,3153,Titan_0189_2309A_Visser_AR...44354_B02
AR...44383,345739,2851,Titan_0185_2309A_Visser_AR....44383_E03
AR...44405,345317,841,Titan_0191_2309A_Visser_AR...00653_A03
AR...44409,345741,2852,Titan_0188_2309A_Visser_AR....44409_H12
AR...44429,345626,3155,Titan_0179_2309A_Visser_AR....44429_A12
AR...44434,345631,3154,Titan_0183_2309A_Visser_AR....44434_G03
AR...44461,345719,3167,Titan_0189_2309A_Visser_AR...44461_D03
AR...44479,345663,3166,Titan_0183_2309A_Visser_AR....44479_H03
AR...44559,345811,3101,Titan_0189_2309A_Visser_AR...44559_C02
AR...44682,354436,1050,Titan_0189_2309A_Visser_AR...44682_E03
AR...44713,354437,757,Titan_0185_2309A_Visser_AR....44713_F03
AR...44725,354454,1048,Titan_0189_2309A_Visser_AR...44725_F03
AR...44747,354439,758,Titan_0185_2309A_Visser_AR....44747_G03
AR...44748,354457,759,Titan_0185_2309A_Visser_AR....44748_H03
AR...44751,354465,1051,Titan_0189_2309A_Visser_AR...44751_G03
AR...44852,354444,7,Titan_0183_2309A_Visser_AR....44852_A04
AR...44960,354445,907,Titan_0179_2309A_Visser_AR....44960_B12
AR...44988,355114,3113,Titan_0179_2309A_Visser_AR....44988_C12
AR...44999,354464,904,Titan_0179_2309A_Visser_AR....44999_D12
AR...45600,366348,448,Titan_0183_2309A_Visser_AR....45600_H12
AR...45631,359795,687,Titan_0187_2309A_Visser_AR....45631_C06
AR...45672,401092,1822,Titan_0180_2309A_Visser_AR....45672_G08
AR...45698,400368,509,Titan_0182_2309A_Visser_AR....45698_G10
AR...45699,397421,17,Titan_0182_2309A_Visser_AR....45699_E12
AR...45700,400371,346,Titan_0202_2309A_Visser_AR...45700_E04
AR...45750,402420,3030,Titan_0179_2309A_Visser_AR....45750_G01
AR...45841,366201,679,Titan_0187_2309A_Visser_AR....45841_D06
AR...45852,356205,713,Titan_0187_2309A_Visser_AR....45852_D08
AR...45898,366341,89,Titan_0184_2309A_Visser_AR....45898_A01
AR...45929,378447,3002,Titan_0182_2309A_Visser_AR....45929_H10
AR...45946,366350,90,Titan_0184_2309A_Visser_AR....45946_B01
AR...45949,366353,100,Titan_0184_2309A_Visser_AR....45949_C01
AR...45950,366354,92,Titan_0184_2309A_Visser_AR....45950_D01
AR...45952,366332,84,Titan_0184_2309A_Visser_AR....45952_E01
AR...45953,366333,94,Titan_0184_2309A_Visser_AR....45953_F01
AR...45958,366357,95,Titan_0184_2309A_Visser_AR....45958_G01
AR...45959,366358,81,Titan_0184_2309A_Visser_AR....45959_H01
AR...45960,366359,125,Titan_0184_2309A_Visser_AR....45960_A02
AR...45994,379095,3005,Titan_0202_2309A_Visser_AR...45994_F04
AR...65060,359639,2907,Titan_0187_2309A_Visser_AR....65060_E06
AR...65107,356892,2903,Titan_0187_2309A_Visser_AR....65107_B10
AR...65114,356894,2902,Titan_0187_2309A_Visser_AR....65114_H06
AR...65123,356896,2900,Titan_0187_2309A_Visser_AR....65123_D09
AR...65167,358440,2899,Titan_0180_2309A_Visser_AR....65167_H08
AR...65272,358748,3159,Titan_0187_2309A_Visser_AR....65272_A07
AR...65283,358884,3115,Titan_0187_2309A_Visser_AR....65283_B07
AR...65294,359137,2904,Titan_0187_2309A_Visser_AR....65294_C07
AR...65365,358079,2896,Titan_0187_2309A_Visser_AR....65365_D07
AR...65375,358317,2898,Titan_0187_2309A_Visser_AR....65375_E07
AR...65380,358244,2897,Titan_0187_2309A_Visser_AR....65380_F07
AR...65520,357984,2895,Titan_0185_2309A_Visser_AR....65520_E12
AR...65622,358724,2901,Titan_0185_2309A_Visser_AR....65622_F12
AR...65718,359677,2908,Titan_0185_2309A_Visser_AR....65718_A08
AR...65883,360004,3116,Titan_0182_2309A_Visser_AR....65883_A11
AR...65979,366226,681,Titan_0187_2309A_Visser_AR....65979_G06
AR...67014,360606,788,Titan_0188_2309A_Visser_AR....67014_A08
AR...67025,360490,1015,Titan_0188_2309A_Visser_AR....67025_F11
AR...67047,360543,780,Titan_0188_2309A_Visser_AR....67047_B08
AR...67132,361107,2910,Titan_0188_2309A_Visser_AR....67132_D05
AR...67158,362919,2912,Titan_0184_2309A_Visser_AR....67158_A11
AR...67160,360609,1007,Titan_0188_2309A_Visser_AR....67160_G11
AR...67489,360682,772,Titan_0188_2309A_Visser_AR....67489_C08
AR...67596,370238,256,Titan_0179_2309A_Visser_AR....67596_B04
AR...67597,370237,604,Titan_0184_2309A_Visser_AR....67597_B11
AR...67599,370251,180,Titan_0181_2309A_Visser_AR....67599_G02
AR...67700,415713,257,Titan_0179_2309A_Visser_AR....67700_C04
AR...67749,377255,3,Titan_0183_2309A_Visser_AR....67749_B04
AR...67766,381390,471,Titan_0182_2309A_Visser_AR....67766_G02
AR...67768,381392,478,Titan_0182_2309A_Visser_AR....67768_H02
AR...67770,381394,522,Titan_0182_2309A_Visser_AR....67770_A03
AR...67777,381401,514,Titan_0182_2309A_Visser_AR....67777_G06
AR...67779,380594,925,Titan_0179_2309A_Visser_AR....67779_E12
AR...67780,380590,990,Titan_0178_2309A_Visser_AR....67780_A01
AR...67785,398597,3016,Titan_0179_2309A_Visser_AR....67785_H01
AR...67917,370277,596,Titan_0184_2309A_Visser_AR....67917_C11
AR...67925,372758,2944,Titan_0182_2309A_Visser_AR....67925_E01
AR...67927,370337,444,Titan_0181_2309A_Visser_AR....67927_G08
AR...67947,370353,588,Titan_0184_2309A_Visser_AR....67947_D11
AR...68146,360637,782,Titan_0188_2309A_Visser_AR....68146_D08
AR...68863,362740,2911,Titan_0184_2309A_Visser_AR....68863_E11
AR...68870,362374,2913,Titan_0181_2309A_Visser_AR....68870_H02
AR...68904,363258,760,Titan_0185_2309A_Visser_AR....68904_A04
AR...68932,370383,581,Titan_0184_2309A_Visser_AR....68932_F11
AR...68946,370318,740,Titan_0184_2309A_Visser_AR....68946_G11
AR...68949,370247,895,Titan_0181_2309A_Visser_AR....68949_A03
AR...69398,360805,2914,Titan_0179_2309A_Visser_AR....69398_D04
AR...69471,360819,3117,Titan_0184_2309A_Visser_AR....69471_H11
AR...75063,355201,14,Titan_0183_2309A_Visser_AR....75063_B08
AR...75088,355236,805,Titan_0188_2309A_Visser_AR....75088_D01
AR...75122,355270,172,Titan_0180_2309A_Visser_AR....75122_B11
AR...75144,355223,79,Titan_0183_2309A_Visser_AR....75144_B10
AR...75191,355898,2894,Titan_0183_2309A_Visser_AR....75191_B09
AR...75219,355208,15,Titan_0183_2309A_Visser_AR....75219_C08
AR...75233,355197,35,Titan_0183_2309A_Visser_AR....75233_D08
AR...75244,355210,98,Titan_0183_2309A_Visser_AR....75244_C09
AR...75252,355216,76,Titan_0183_2309A_Visser_AR....75252_D09
AR...75264,355240,1636,Titan_0204_2309A_Visser_AR...75264_C10
AR...75286,355233,803,Titan_0188_2309A_Visser_AR....75286_E01
AR...75290,355671,2893,Titan_0183_2309A_Visser_AR....75290_B12
AR...75356,355225,71,Titan_0183_2309A_Visser_AR....75356_A10
AR...75371,355588,2892,Titan_0183_2309A_Visser_AR....75371_E10
AR...75411,355215,60,Titan_0183_2309A_Visser_AR....75411_E08
AR...75450,355268,286,Titan_0183_2309A_Visser_AR....75450_C12
AR...75495,356115,3114,Titan_0178_2309A_Visser_AR....75495_B07
AR...76049,373034,32,Titan_0183_2309A_Visser_AR....76049_F08
AR...76050,373036,93,Titan_0183_2309A_Visser_AR....76050_E09
AR...76088,373044,72,Titan_0183_2309A_Visser_AR....76088_C10
AR...76094,373051,83,Titan_0183_2309A_Visser_AR....76094_G10
AR...76149,373050,75,Titan_0183_2309A_Visser_AR....76149_H10
