"","ring","date","seeds","recs","season.yr","ringyr"
"59724","y160575","2014-01-12",27,31,2013,"y160575 2014"
"59725","y160575","2014-01-18",7,7,2013,"y160575 2014"
"59726","y160575","2014-01-19",22,25,2013,"y160575 2014"
"59727","y160575","2014-01-25",40,49,2013,"y160575 2014"
"59728","y160575","2014-01-26",53,63,2013,"y160575 2014"
"59729","y160575","2014-02-01",59,71,2013,"y160575 2014"
"59730","y160575","2014-02-02",56,67,2013,"y160575 2014"
"59731","y160575","2014-02-08",62,75,2013,"y160575 2014"
"59732","y160575","2014-02-09",49,59,2013,"y160575 2014"
"59733","y160575","2014-02-15",45,53,2013,"y160575 2014"
"59734","y160575","2014-02-16",33,38,2013,"y160575 2014"
"59735","y160579","2013-09-07",10,13,2013,"y160579 2014"
"59736","y160579","2013-09-08",36,44,2013,"y160579 2014"
"59737","y160579","2013-09-22",29,34,2013,"y160579 2014"
"59738","y160579","2013-09-29",2,2,2013,"y160579 2014"
"59739","y160579","2013-10-05",13,14,2013,"y160579 2014"
"59740","y160579","2013-10-06",9,10,2013,"y160579 2014"
"59741","y160579","2013-10-13",8,10,2013,"y160579 2014"
"59742","y160579","2013-10-19",4,4,2013,"y160579 2014"
"59743","y160579","2013-10-20",32,41,2013,"y160579 2014"
"59744","y160579","2013-10-26",20,21,2013,"y160579 2014"
"59745","y160579","2013-10-27",28,30,2013,"y160579 2014"
"59746","y160579","2013-11-02",48,54,2013,"y160579 2014"
"59747","y160579","2013-11-03",39,45,2013,"y160579 2014"
"59748","y160579","2013-11-09",64,69,2013,"y160579 2014"
"59749","y160579","2013-11-10",41,45,2013,"y160579 2014"
"59750","y160579","2013-11-16",53,60,2013,"y160579 2014"
"59751","y160579","2013-11-17",52,60,2013,"y160579 2014"
"59752","y160579","2013-11-23",52,59,2013,"y160579 2014"
"59753","y160579","2013-11-24",40,43,2013,"y160579 2014"
"59754","y160579","2013-11-30",49,56,2013,"y160579 2014"
"59755","y160579","2013-12-01",35,39,2013,"y160579 2014"
"59756","y160579","2013-12-07",49,55,2013,"y160579 2014"
"59757","y160579","2013-12-08",45,48,2013,"y160579 2014"
"59758","y160579","2013-12-14",39,46,2013,"y160579 2014"
"59759","y160579","2013-12-15",42,45,2013,"y160579 2014"
"59760","y160579","2013-12-21",59,73,2013,"y160579 2014"
"59761","y160579","2013-12-22",54,65,2013,"y160579 2014"
"59762","y160579","2013-12-28",53,65,2013,"y160579 2014"
"59763","y160579","2014-01-04",32,34,2013,"y160579 2014"
"59764","y160579","2014-01-05",35,38,2013,"y160579 2014"
"59765","y160579","2014-01-11",61,76,2013,"y160579 2014"
"59766","y160579","2014-01-12",37,43,2013,"y160579 2014"
"59767","y160579","2014-01-18",46,53,2013,"y160579 2014"
"59768","y160579","2014-01-19",55,66,2013,"y160579 2014"
"59769","y160579","2014-01-25",53,64,2013,"y160579 2014"
"59770","y160579","2014-01-26",62,71,2013,"y160579 2014"
"59771","y160579","2014-02-01",54,66,2013,"y160579 2014"
"59772","y160579","2014-02-02",47,55,2013,"y160579 2014"
"59773","y160579","2014-02-08",49,59,2013,"y160579 2014"
"59774","y160579","2014-02-09",49,57,2013,"y160579 2014"
"59775","y160579","2014-02-15",62,76,2013,"y160579 2014"
"59776","y160579","2014-02-16",46,51,2013,"y160579 2014"
"59777","y160579","2014-02-22",48,58,2013,"y160579 2014"
"59778","y160579","2014-02-23",51,56,2013,"y160579 2014"
"59779","y160579","2014-03-01",60,69,2013,"y160579 2014"
"59780","y160579","2014-03-02",49,56,2013,"y160579 2014"
"59781","y160581","2013-09-07",36,41,2013,"y160581 2014"
"59782","y160581","2013-09-08",38,49,2013,"y160581 2014"
"59783","y160581","2013-09-14",43,52,2013,"y160581 2014"
"59784","y160581","2013-09-15",41,53,2013,"y160581 2014"
"59785","y160581","2013-09-22",8,9,2013,"y160581 2014"
"59786","y160581","2013-10-05",3,4,2013,"y160581 2014"
"59787","y160581","2013-10-06",3,5,2013,"y160581 2014"
"59788","y160581","2013-10-12",1,1,2013,"y160581 2014"
"59789","y160581","2013-10-20",2,3,2013,"y160581 2014"
"59790","y160581","2013-11-02",3,3,2013,"y160581 2014"
"59791","y160581","2013-11-09",3,4,2013,"y160581 2014"
"59792","y160581","2013-11-10",6,7,2013,"y160581 2014"
"59793","y160581","2013-11-16",5,6,2013,"y160581 2014"
"59794","y160581","2013-11-17",6,7,2013,"y160581 2014"
"59795","y160581","2013-11-23",14,23,2013,"y160581 2014"
"59796","y160581","2013-11-24",7,10,2013,"y160581 2014"
"59797","y160581","2013-11-30",13,15,2013,"y160581 2014"
"59798","y160581","2013-12-01",5,6,2013,"y160581 2014"
"59799","y160581","2013-12-07",12,15,2013,"y160581 2014"
"59800","y160581","2013-12-14",8,12,2013,"y160581 2014"
"59801","y160581","2013-12-15",2,4,2013,"y160581 2014"
"59802","y160581","2013-12-22",1,1,2013,"y160581 2014"
"59803","y160581","2013-12-28",16,23,2013,"y160581 2014"
"59804","y160581","2013-12-29",34,46,2013,"y160581 2014"
"59805","y160581","2014-01-05",28,31,2013,"y160581 2014"
"59806","y160581","2014-01-11",27,32,2013,"y160581 2014"
"59807","y160581","2014-01-12",18,21,2013,"y160581 2014"
"59808","y160581","2014-01-18",33,37,2013,"y160581 2014"
"59809","y160581","2014-01-19",22,29,2013,"y160581 2014"
"59810","y160581","2014-01-25",25,33,2013,"y160581 2014"
"59811","y160581","2014-01-26",59,74,2013,"y160581 2014"
"59812","y160581","2014-02-01",23,32,2013,"y160581 2014"
"59813","y160581","2014-02-02",34,42,2013,"y160581 2014"
"59814","y160584","2013-09-21",23,28,2013,"y160584 2014"
"59815","y160584","2013-09-22",3,3,2013,"y160584 2014"
"59816","y160584","2013-11-02",2,2,2013,"y160584 2014"
"59817","y160584","2013-11-03",2,3,2013,"y160584 2014"
"59818","y160584","2013-11-10",29,36,2013,"y160584 2014"
"59819","y160584","2013-11-16",2,2,2013,"y160584 2014"
"59820","y160584","2013-11-23",23,26,2013,"y160584 2014"
"59821","y160584","2013-11-24",20,22,2013,"y160584 2014"
"59822","y160584","2013-11-30",37,44,2013,"y160584 2014"
"59823","y160584","2013-12-01",8,9,2013,"y160584 2014"
"59824","y160584","2013-12-07",14,16,2013,"y160584 2014"
"59825","y160584","2013-12-08",18,20,2013,"y160584 2014"
"59826","y160584","2013-12-14",18,23,2013,"y160584 2014"
"59827","y160584","2013-12-15",22,28,2013,"y160584 2014"
"59828","y160584","2013-12-21",4,6,2013,"y160584 2014"
"59829","y160584","2013-12-22",19,22,2013,"y160584 2014"
"59830","y160584","2013-12-28",18,20,2013,"y160584 2014"
"59831","y160584","2013-12-29",28,35,2013,"y160584 2014"
"59832","y160584","2014-01-04",20,24,2013,"y160584 2014"
"59833","y160584","2014-01-05",23,26,2013,"y160584 2014"
"59834","y160584","2014-01-11",42,47,2013,"y160584 2014"
"59835","y160584","2014-01-12",31,38,2013,"y160584 2014"
"59836","y160584","2014-01-18",29,36,2013,"y160584 2014"
"59837","y160584","2014-01-19",25,30,2013,"y160584 2014"
"59838","y160584","2014-01-25",32,36,2013,"y160584 2014"
"59839","y160584","2014-01-26",19,21,2013,"y160584 2014"
"59840","y160584","2014-02-01",44,50,2013,"y160584 2014"
"59841","y160584","2014-02-02",35,46,2013,"y160584 2014"
"59842","y160584","2014-02-08",38,42,2013,"y160584 2014"
"59843","y160584","2014-02-09",31,35,2013,"y160584 2014"
"59844","y160584","2014-02-15",35,41,2013,"y160584 2014"
"59845","y160584","2014-02-16",35,41,2013,"y160584 2014"
"59846","y160584","2014-02-22",29,36,2013,"y160584 2014"
"59847","y160584","2014-02-23",35,45,2013,"y160584 2014"
"59848","y160584","2014-03-01",27,39,2013,"y160584 2014"
"59849","y160584","2014-03-02",38,51,2013,"y160584 2014"
"59850","y160603","2013-11-03",2,2,2013,"y160603 2014"
"59851","y160603","2013-11-23",4,4,2013,"y160603 2014"
"59852","y160603","2013-11-24",10,11,2013,"y160603 2014"
"59853","y160603","2013-11-30",5,5,2013,"y160603 2014"
"59854","y160603","2013-12-01",7,9,2013,"y160603 2014"
"59855","y160603","2013-12-14",6,10,2013,"y160603 2014"
"59856","y160603","2013-12-15",1,1,2013,"y160603 2014"
"59857","y160603","2013-12-22",13,15,2013,"y160603 2014"
"59858","y160603","2013-12-28",7,11,2013,"y160603 2014"
"59859","y160603","2013-12-29",27,37,2013,"y160603 2014"
"59860","y160603","2014-01-05",28,34,2013,"y160603 2014"
"59861","y160603","2014-01-11",22,26,2013,"y160603 2014"
"59862","y160603","2014-01-12",32,45,2013,"y160603 2014"
"59863","y160603","2014-01-18",31,38,2013,"y160603 2014"
"59864","y160603","2014-01-19",12,16,2013,"y160603 2014"
"59865","y160603","2014-01-25",21,27,2013,"y160603 2014"
"59866","y160603","2014-01-26",12,15,2013,"y160603 2014"
"59867","y160603","2014-02-01",2,5,2013,"y160603 2014"
"59868","y160603","2014-02-02",4,4,2013,"y160603 2014"
"59869","y160603","2014-02-09",2,3,2013,"y160603 2014"
"59870","y160603","2014-02-16",1,2,2013,"y160603 2014"
"59871","y160603","2014-03-01",5,9,2013,"y160603 2014"
"59872","y160603","2014-03-02",37,56,2013,"y160603 2014"
"59873","y160609","2013-09-07",5,6,2013,"y160609 2014"
"59874","y160609","2013-09-08",16,21,2013,"y160609 2014"
"59875","y160609","2013-09-21",1,1,2013,"y160609 2014"
"59876","y160609","2013-09-22",7,9,2013,"y160609 2014"
"59877","y160609","2013-10-06",2,2,2013,"y160609 2014"
"59878","y160609","2013-11-30",17,19,2013,"y160609 2014"
"59879","y160609","2013-12-01",6,7,2013,"y160609 2014"
"59880","y160609","2013-12-07",4,5,2013,"y160609 2014"
"59881","y160609","2013-12-08",14,19,2013,"y160609 2014"
"59882","y160609","2013-12-14",7,8,2013,"y160609 2014"
"59883","y160609","2013-12-15",3,3,2013,"y160609 2014"
"59884","y160609","2013-12-21",2,3,2013,"y160609 2014"
"59885","y160609","2013-12-22",6,6,2013,"y160609 2014"
"59886","y160609","2013-12-28",16,21,2013,"y160609 2014"
"59887","y160609","2013-12-29",22,23,2013,"y160609 2014"
"59888","y160609","2014-01-04",9,12,2013,"y160609 2014"
"59889","y160609","2014-01-05",28,32,2013,"y160609 2014"
"59890","y160609","2014-01-11",24,28,2013,"y160609 2014"
"59891","y160609","2014-01-12",22,27,2013,"y160609 2014"
"59892","y160609","2014-01-18",38,46,2013,"y160609 2014"
"59893","y160609","2014-01-19",43,49,2013,"y160609 2014"
"59894","y160609","2014-01-25",31,39,2013,"y160609 2014"
"59895","y160609","2014-01-26",43,48,2013,"y160609 2014"
"59896","y160609","2014-02-01",43,48,2013,"y160609 2014"
"59897","y160609","2014-02-02",26,33,2013,"y160609 2014"
"59898","y160609","2014-02-08",37,41,2013,"y160609 2014"
"59899","y160609","2014-02-09",30,35,2013,"y160609 2014"
"59900","y160609","2014-02-15",15,17,2013,"y160609 2014"
"59901","y160609","2014-02-16",7,7,2013,"y160609 2014"
"59902","y160609","2014-02-22",31,36,2013,"y160609 2014"
"59903","y160609","2014-02-23",31,36,2013,"y160609 2014"
"59904","y160609","2014-03-01",31,40,2013,"y160609 2014"
"59905","y160609","2014-03-02",23,27,2013,"y160609 2014"
"59906","y160626","2013-09-07",27,33,2013,"y160626 2014"
"59907","y160626","2013-09-08",54,66,2013,"y160626 2014"
"59908","y160626","2013-09-14",59,67,2013,"y160626 2014"
"59909","y160626","2013-09-15",37,38,2013,"y160626 2014"
"59910","y160626","2013-09-21",48,50,2013,"y160626 2014"
"59911","y160626","2013-09-22",19,19,2013,"y160626 2014"
"59912","y160626","2013-10-05",29,34,2013,"y160626 2014"
"59913","y160626","2013-10-06",22,29,2013,"y160626 2014"
"59914","y160626","2013-10-12",38,43,2013,"y160626 2014"
"59915","y160626","2013-10-19",20,23,2013,"y160626 2014"
"59916","y160626","2013-10-20",30,33,2013,"y160626 2014"
"59917","y160626","2013-10-26",23,26,2013,"y160626 2014"
"59918","y160626","2013-10-27",23,28,2013,"y160626 2014"
"59919","y160626","2013-11-02",30,35,2013,"y160626 2014"
"59920","y160626","2013-11-03",14,16,2013,"y160626 2014"
"59921","y160626","2013-11-09",27,31,2013,"y160626 2014"
"59922","y160626","2013-11-10",33,46,2013,"y160626 2014"
"59923","y160626","2013-11-16",9,12,2013,"y160626 2014"
"59924","y160626","2013-11-17",10,14,2013,"y160626 2014"
"59925","y160626","2013-11-23",38,42,2013,"y160626 2014"
"59926","y160626","2013-11-24",27,31,2013,"y160626 2014"
"59927","y160626","2013-11-30",40,45,2013,"y160626 2014"
"59928","y160626","2013-12-01",34,36,2013,"y160626 2014"
"59929","y160626","2013-12-07",11,12,2013,"y160626 2014"
"59930","y160626","2013-12-08",45,55,2013,"y160626 2014"
"59931","y160626","2013-12-14",14,21,2013,"y160626 2014"
"59932","y160626","2013-12-15",14,17,2013,"y160626 2014"
"59933","y160626","2013-12-21",41,48,2013,"y160626 2014"
"59934","y160626","2013-12-22",22,30,2013,"y160626 2014"
"59935","y160626","2013-12-28",42,56,2013,"y160626 2014"
"59936","y160626","2013-12-29",33,41,2013,"y160626 2014"
"59937","y160626","2014-01-04",32,40,2013,"y160626 2014"
"59938","y160626","2014-01-05",40,53,2013,"y160626 2014"
"59939","y160626","2014-01-11",58,67,2013,"y160626 2014"
"59940","y160626","2014-01-12",39,45,2013,"y160626 2014"
"59941","y160626","2014-01-18",43,52,2013,"y160626 2014"
"59942","y160626","2014-01-19",50,59,2013,"y160626 2014"
"59943","y160626","2014-01-25",59,68,2013,"y160626 2014"
"59944","y160626","2014-01-26",36,46,2013,"y160626 2014"
"59945","y160626","2014-02-01",50,64,2013,"y160626 2014"
"59946","y160626","2014-02-02",44,51,2013,"y160626 2014"
"59947","y160626","2014-02-08",49,54,2013,"y160626 2014"
"59948","y160626","2014-02-09",44,52,2013,"y160626 2014"
"59949","y160626","2014-02-15",53,59,2013,"y160626 2014"
"59950","y160626","2014-02-16",42,49,2013,"y160626 2014"
"59951","y160626","2014-02-22",40,45,2013,"y160626 2014"
"59952","y160626","2014-02-23",32,37,2013,"y160626 2014"
"59953","y160626","2014-03-01",49,55,2013,"y160626 2014"
"59954","y160626","2014-03-02",38,45,2013,"y160626 2014"
"59955","y160630","2013-09-14",17,19,2013,"y160630 2014"
"59956","y160630","2013-09-15",38,38,2013,"y160630 2014"
"59957","y160630","2013-09-21",16,16,2013,"y160630 2014"
"59958","y160630","2013-10-12",3,3,2013,"y160630 2014"
"59959","y160630","2013-11-17",4,4,2013,"y160630 2014"
"59960","y160630","2013-11-30",15,17,2013,"y160630 2014"
"59961","y160630","2013-12-07",17,18,2013,"y160630 2014"
"59962","y160630","2013-12-08",28,29,2013,"y160630 2014"
"59963","y160630","2013-12-14",25,27,2013,"y160630 2014"
"59964","y160630","2013-12-15",15,17,2013,"y160630 2014"
"59965","y160630","2013-12-22",39,42,2013,"y160630 2014"
"59966","y160630","2013-12-28",8,9,2013,"y160630 2014"
"59967","y160630","2013-12-29",11,13,2013,"y160630 2014"
"59968","y160630","2014-01-04",44,49,2013,"y160630 2014"
"59969","y160630","2014-01-05",30,32,2013,"y160630 2014"
"59970","y160630","2014-01-11",47,52,2013,"y160630 2014"
"59971","y160630","2014-01-12",53,65,2013,"y160630 2014"
"59972","y160630","2014-01-18",55,59,2013,"y160630 2014"
"59973","y160630","2014-01-19",50,62,2013,"y160630 2014"
"59974","y160630","2014-01-25",27,31,2013,"y160630 2014"
"59975","y160630","2014-01-26",58,69,2013,"y160630 2014"
"59976","y160630","2014-02-01",51,55,2013,"y160630 2014"
"59977","y160630","2014-02-02",35,42,2013,"y160630 2014"
"59978","y160630","2014-02-08",61,69,2013,"y160630 2014"
"59979","y160630","2014-02-09",42,47,2013,"y160630 2014"
"59980","y160630","2014-02-15",56,64,2013,"y160630 2014"
"59981","y160630","2014-02-16",46,57,2013,"y160630 2014"
"59982","y160630","2014-02-22",55,61,2013,"y160630 2014"
"59983","y160630","2014-02-23",39,47,2013,"y160630 2014"
"59984","y160630","2014-03-01",54,59,2013,"y160630 2014"
"59985","y160630","2014-03-02",47,53,2013,"y160630 2014"
"59986","y160631","2013-09-14",8,12,2013,"y160631 2014"
"59987","y160631","2013-09-21",5,5,2013,"y160631 2014"
"59988","y160631","2013-09-28",10,12,2013,"y160631 2014"
"59989","y160631","2013-12-01",7,7,2013,"y160631 2014"
"59990","y160631","2013-12-07",7,9,2013,"y160631 2014"
"59991","y160631","2013-12-14",47,58,2013,"y160631 2014"
"59992","y160631","2013-12-15",22,28,2013,"y160631 2014"
"59993","y160631","2013-12-22",46,63,2013,"y160631 2014"
"59994","y160631","2013-12-28",13,16,2013,"y160631 2014"
"59995","y160631","2013-12-29",8,12,2013,"y160631 2014"
"59996","y160631","2014-01-05",27,34,2013,"y160631 2014"
"59997","y160631","2014-01-11",67,87,2013,"y160631 2014"
"59998","y160631","2014-01-12",59,72,2013,"y160631 2014"
"59999","y160631","2014-01-18",42,49,2013,"y160631 2014"
"60000","y160631","2014-01-19",58,76,2013,"y160631 2014"
"60001","y160631","2014-01-25",33,46,2013,"y160631 2014"
"60002","y160631","2014-01-26",78,105,2013,"y160631 2014"
"60003","y160631","2014-02-01",70,85,2013,"y160631 2014"
"60004","y160631","2014-02-02",65,84,2013,"y160631 2014"
"60005","y160631","2014-02-08",67,86,2013,"y160631 2014"
"60006","y160631","2014-02-09",55,65,2013,"y160631 2014"
"60007","y160631","2014-02-15",76,85,2013,"y160631 2014"
"60008","y160631","2014-02-16",57,75,2013,"y160631 2014"
"60009","y160631","2014-02-22",56,67,2013,"y160631 2014"
"60010","y160631","2014-02-23",47,57,2013,"y160631 2014"
"60011","y160631","2014-03-01",67,82,2013,"y160631 2014"
"60012","y160631","2014-03-02",52,64,2013,"y160631 2014"
"60013","y160634","2013-09-14",30,37,2013,"y160634 2014"
"60014","y160634","2013-09-15",56,65,2013,"y160634 2014"
"60015","y160634","2013-09-21",47,59,2013,"y160634 2014"
"60016","y160634","2013-09-22",37,50,2013,"y160634 2014"
"60017","y160634","2013-09-28",20,24,2013,"y160634 2014"
"60018","y160634","2013-09-29",3,3,2013,"y160634 2014"
"60019","y160634","2013-11-09",19,23,2013,"y160634 2014"
"60020","y160634","2013-11-10",8,10,2013,"y160634 2014"
"60021","y160634","2013-11-16",4,6,2013,"y160634 2014"
"60022","y160634","2013-11-17",18,20,2013,"y160634 2014"
"60023","y160634","2013-11-23",4,5,2013,"y160634 2014"
"60024","y160634","2013-11-24",21,23,2013,"y160634 2014"
"60025","y160634","2013-11-30",28,36,2013,"y160634 2014"
"60026","y160634","2013-12-01",5,6,2013,"y160634 2014"
"60027","y160634","2013-12-07",20,23,2013,"y160634 2014"
"60028","y160634","2013-12-08",42,52,2013,"y160634 2014"
"60029","y160634","2013-12-14",19,21,2013,"y160634 2014"
"60030","y160634","2013-12-15",41,55,2013,"y160634 2014"
"60031","y160634","2013-12-21",15,19,2013,"y160634 2014"
"60032","y160634","2013-12-22",25,29,2013,"y160634 2014"
"60033","y160634","2013-12-28",31,44,2013,"y160634 2014"
"60034","y160634","2013-12-29",53,76,2013,"y160634 2014"
"60035","y160634","2014-01-04",24,30,2013,"y160634 2014"
"60036","y160634","2014-01-05",44,64,2013,"y160634 2014"
"60037","y160634","2014-01-11",39,48,2013,"y160634 2014"
"60038","y160634","2014-01-12",51,69,2013,"y160634 2014"
"60039","y160634","2014-01-18",36,48,2013,"y160634 2014"
"60040","y160634","2014-01-19",40,55,2013,"y160634 2014"
"60041","y160634","2014-01-25",45,55,2013,"y160634 2014"
"60042","y160634","2014-01-26",52,69,2013,"y160634 2014"
"60043","y160634","2014-02-01",49,59,2013,"y160634 2014"
"60044","y160634","2014-02-02",48,65,2013,"y160634 2014"
"60045","y160634","2014-02-08",48,60,2013,"y160634 2014"
"60046","y160634","2014-02-09",53,78,2013,"y160634 2014"
"60047","y160634","2014-02-15",14,23,2013,"y160634 2014"
"60048","y160634","2014-02-16",19,25,2013,"y160634 2014"
"60049","y160634","2014-02-22",16,21,2013,"y160634 2014"
"60050","y160634","2014-02-23",11,14,2013,"y160634 2014"
"60051","y160634","2014-03-01",4,5,2013,"y160634 2014"
"60052","y160634","2014-03-02",11,14,2013,"y160634 2014"
"60053","y160796","2013-09-29",8,13,2013,"y160796 2014"
"60054","y161003","2013-11-10",10,12,2013,"y161003 2014"
"60055","y161003","2013-11-23",3,3,2013,"y161003 2014"
"60056","y161003","2013-11-24",10,11,2013,"y161003 2014"
"60057","y161003","2013-11-30",8,8,2013,"y161003 2014"
"60058","y161003","2013-12-01",33,37,2013,"y161003 2014"
"60059","y161003","2013-12-07",10,14,2013,"y161003 2014"
"60060","y161003","2013-12-08",23,28,2013,"y161003 2014"
"60061","y161003","2013-12-14",11,11,2013,"y161003 2014"
"60062","y161003","2013-12-15",36,45,2013,"y161003 2014"
"60063","y161003","2013-12-21",55,66,2013,"y161003 2014"
"60064","y161003","2013-12-22",23,25,2013,"y161003 2014"
"60065","y161003","2013-12-28",31,35,2013,"y161003 2014"
"60066","y161003","2013-12-29",27,31,2013,"y161003 2014"
"60067","y161003","2014-01-05",29,36,2013,"y161003 2014"
"60068","y161003","2014-01-11",43,49,2013,"y161003 2014"
"60069","y161003","2014-01-12",47,62,2013,"y161003 2014"
"60070","y161003","2014-01-18",34,45,2013,"y161003 2014"
"60071","y161003","2014-01-19",20,26,2013,"y161003 2014"
"60072","y161003","2014-01-25",38,49,2013,"y161003 2014"
"60073","y161003","2014-01-26",46,52,2013,"y161003 2014"
"60074","y161003","2014-02-01",55,69,2013,"y161003 2014"
"60075","y161003","2014-02-02",38,45,2013,"y161003 2014"
"60076","y161003","2014-02-08",35,44,2013,"y161003 2014"
"60077","y161003","2014-02-09",21,24,2013,"y161003 2014"
"60078","y161003","2014-02-15",45,50,2013,"y161003 2014"
"60079","y161003","2014-02-16",38,47,2013,"y161003 2014"
"60080","y161003","2014-02-22",37,42,2013,"y161003 2014"
"60081","y161003","2014-02-23",43,52,2013,"y161003 2014"
"60082","y161003","2014-03-01",50,61,2013,"y161003 2014"
"60083","y161003","2014-03-02",46,59,2013,"y161003 2014"
"60084","y161027","2013-09-07",29,31,2013,"y161027 2014"
"60085","y161027","2013-09-08",55,61,2013,"y161027 2014"
"60086","y161027","2013-09-14",40,45,2013,"y161027 2014"
"60087","y161027","2013-09-15",30,35,2013,"y161027 2014"
"60088","y161027","2013-09-21",25,30,2013,"y161027 2014"
"60089","y161027","2013-09-22",25,28,2013,"y161027 2014"
"60090","y161027","2013-10-12",9,9,2013,"y161027 2014"
"60091","y161027","2013-11-09",15,15,2013,"y161027 2014"
"60092","y161027","2013-11-16",6,6,2013,"y161027 2014"
"60093","y161027","2013-11-17",16,16,2013,"y161027 2014"
"60094","y161027","2013-11-23",19,22,2013,"y161027 2014"
"60095","y161027","2013-11-24",11,12,2013,"y161027 2014"
"60096","y161027","2013-11-30",4,4,2013,"y161027 2014"
"60097","y161027","2013-12-01",19,22,2013,"y161027 2014"
"60098","y161027","2013-12-07",12,14,2013,"y161027 2014"
"60099","y161027","2013-12-08",22,24,2013,"y161027 2014"
"60100","y161027","2013-12-14",9,11,2013,"y161027 2014"
"60101","y161027","2013-12-15",15,18,2013,"y161027 2014"
"60102","y161027","2013-12-21",18,20,2013,"y161027 2014"
"60103","y161027","2013-12-22",17,21,2013,"y161027 2014"
"60104","y161027","2013-12-28",24,26,2013,"y161027 2014"
"60105","y161027","2013-12-29",19,25,2013,"y161027 2014"
"60106","y161027","2014-01-04",18,19,2013,"y161027 2014"
"60107","y161027","2014-01-05",33,35,2013,"y161027 2014"
"60108","y161027","2014-01-11",37,41,2013,"y161027 2014"
"60109","y161027","2014-01-12",38,47,2013,"y161027 2014"
"60110","y161027","2014-01-18",36,38,2013,"y161027 2014"
"60111","y161027","2014-01-19",41,47,2013,"y161027 2014"
"60112","y161027","2014-01-25",33,35,2013,"y161027 2014"
"60113","y161027","2014-01-26",32,35,2013,"y161027 2014"
"60114","y161027","2014-02-01",36,42,2013,"y161027 2014"
"60115","y161027","2014-02-02",47,50,2013,"y161027 2014"
"60116","y161027","2014-02-08",48,54,2013,"y161027 2014"
"60117","y161027","2014-02-09",39,44,2013,"y161027 2014"
"60118","y161027","2014-02-15",19,21,2013,"y161027 2014"
"60119","y161027","2014-02-16",45,50,2013,"y161027 2014"
"60120","y161027","2014-02-22",40,40,2013,"y161027 2014"
"60121","y161027","2014-02-23",27,31,2013,"y161027 2014"
"60122","y161027","2014-03-01",35,41,2013,"y161027 2014"
"60123","y161027","2014-03-02",39,44,2013,"y161027 2014"
"60124","y161048","2013-09-14",23,32,2013,"y161048 2014"
"60125","y161048","2013-09-15",32,72,2013,"y161048 2014"
"60126","y161048","2013-09-21",29,39,2013,"y161048 2014"
"60127","y161048","2013-09-22",33,46,2013,"y161048 2014"
"60128","y161048","2013-09-28",17,19,2013,"y161048 2014"
"60129","y161048","2013-09-29",30,35,2013,"y161048 2014"
"60130","y161048","2013-10-05",32,35,2013,"y161048 2014"
"60131","y161048","2013-10-06",29,33,2013,"y161048 2014"
"60132","y161048","2013-10-19",7,9,2013,"y161048 2014"
"60133","y161048","2013-10-20",7,9,2013,"y161048 2014"
"60134","y161048","2013-10-27",3,3,2013,"y161048 2014"
"60135","y161048","2013-11-09",2,2,2013,"y161048 2014"
"60136","y161048","2013-11-23",1,1,2013,"y161048 2014"
"60137","y161048","2013-12-08",2,3,2013,"y161048 2014"
"60138","y161052","2013-10-27",16,18,2013,"y161052 2014"
"60139","y161053","2013-09-14",15,18,2013,"y161053 2014"
"60140","y161053","2013-09-15",60,69,2013,"y161053 2014"
"60141","y161053","2013-09-21",30,34,2013,"y161053 2014"
"60142","y161053","2013-09-22",37,44,2013,"y161053 2014"
"60143","y161053","2013-10-05",15,17,2013,"y161053 2014"
"60144","y161053","2013-10-20",37,44,2013,"y161053 2014"
"60145","y161053","2013-10-26",29,35,2013,"y161053 2014"
"60146","y161053","2013-10-27",32,35,2013,"y161053 2014"
"60147","y161053","2013-11-09",9,11,2013,"y161053 2014"
"60148","y161053","2013-11-30",4,4,2013,"y161053 2014"
"60149","y161292","2013-09-14",30,32,2013,"y161292 2014"
"60150","y161292","2013-09-15",45,48,2013,"y161292 2014"
"60151","y161292","2013-09-21",36,36,2013,"y161292 2014"
"60152","y161292","2013-09-22",31,32,2013,"y161292 2014"
"60153","y161292","2013-09-28",14,14,2013,"y161292 2014"
"60154","y161292","2013-09-29",20,23,2013,"y161292 2014"
"60155","y161292","2013-10-19",27,28,2013,"y161292 2014"
"60156","y161292","2013-10-27",31,32,2013,"y161292 2014"
"60157","y161292","2013-11-03",34,41,2013,"y161292 2014"
"60158","y161292","2013-11-16",39,41,2013,"y161292 2014"
"60159","y161292","2013-11-17",40,43,2013,"y161292 2014"
"60160","y161292","2013-12-14",24,27,2013,"y161292 2014"
"60161","y161292","2013-12-21",13,13,2013,"y161292 2014"
"60162","y161292","2013-12-22",37,38,2013,"y161292 2014"
"60163","y161292","2013-12-28",36,40,2013,"y161292 2014"
"60164","y161397","2013-10-12",11,12,2013,"y161397 2014"
"60165","y161397","2013-10-13",39,49,2013,"y161397 2014"
"60166","y161397","2013-10-19",26,28,2013,"y161397 2014"
"60167","y161397","2013-10-20",47,52,2013,"y161397 2014"
"60168","y161397","2013-10-27",53,57,2013,"y161397 2014"
"60169","y161397","2013-11-02",53,60,2013,"y161397 2014"
"60170","y161397","2013-11-03",40,42,2013,"y161397 2014"
"60171","y161397","2013-11-09",2,2,2013,"y161397 2014"
"60172","y161397","2013-11-17",25,31,2013,"y161397 2014"
"60173","y161397","2013-11-23",31,35,2013,"y161397 2014"
